ID,Contractee,Contractor,CPV,Type,Country,Nuts,Value,Currency,Value in EUR
437513-2020,Landkreis Sächsische Schweiz-Osterzgebirge,Hyrican Informationssysteme AG,30213200,SUPPLIES,DE,DED2F,1.0,EUR,1.0
437572-2020,Nemocnice Na Homolce,MeMed CZ s.r.o.,33140000,SUPPLIES,CZ,CZ010,6383024.0,CZK,252793.03
437568-2020,Ministerstvo spravedlnosti České republiky,Z + M Partner spol. s.r.o.,30232100,SUPPLIES,CZ,CZ010,17978400.0,CZK,712015.84
437568-2020,Ministerstvo spravedlnosti České republiky,Z + M Partner spol. s.r.o.,30232100,SUPPLIES,CZ,CZ010,26485803.83,CZK,1048942.73
437568-2020,Ministerstvo spravedlnosti České republiky,Amcobex Information Technologies s.r.o.,30232100,SUPPLIES,CZ,CZ010,17099295.2,CZK,677199.81
437617-2020,Viešoji įstaiga Marijampolės ligoninė,UAB „Limeta“,33190000,SUPPLIES,LT,LT,328432.0,EUR,328432.0
436327-2020,CASA A/S,Richard Thomsen A/S,45000000,WORKS,DK,DK042,810000.0,DKK,108579.09
437958-2020,Technische Diensten KU Leuven,Centomedia nv,30200000,SUPPLIES,BE,BE242,1.0,EUR,1.0
440619-2020,Ålesund kommune,Valderhaug Rørhandel AS,45000000,WORKS,NO,NO053,76000000.0,NOK,7472959.69
440619-2020,Ålesund kommune,ServiTech AS,45000000,WORKS,NO,NO053,76000000.0,NOK,7472959.69
440619-2020,Ålesund kommune,RØR 24 .no,45000000,WORKS,NO,NO053,76000000.0,NOK,7472959.69
440619-2020,Ålesund kommune,Caverion Norge AS,45000000,WORKS,NO,NO053,76000000.0,NOK,7472959.69
440619-2020,Ålesund kommune,Johansen V.V.S AS,45000000,WORKS,NO,NO053,76000000.0,NOK,7472959.69
440619-2020,Ålesund kommune,Rørleggersentralen,45000000,WORKS,NO,NO053,76000000.0,NOK,7472959.69
440619-2020,Ålesund kommune,VVS Teknikk Møre AS,45000000,WORKS,NO,NO053,76000000.0,NOK,7472959.69
440619-2020,Ålesund kommune,Nordvest Miljø AS,45000000,WORKS,NO,NO053,76000000.0,NOK,7472959.69
437564-2020,Spitalul Clinic Județean de Urgență Craiova,Medico International,33124131,SUPPLIES,RO,RO411,98568.0,RON,19953.04
437564-2020,Spitalul Clinic Județean de Urgență Craiova,Limas Group S.R.L.,33124131,SUPPLIES,RO,RO411,259302.6,RON,52490.4
437564-2020,Spitalul Clinic Județean de Urgență Craiova,Medico International,33124131,SUPPLIES,RO,RO411,169656.0,RON,34343.32
437564-2020,Spitalul Clinic Județean de Urgență Craiova,Limas Group S.R.L.,33124131,SUPPLIES,RO,RO411,169130.11,RON,34236.86
437564-2020,Spitalul Clinic Județean de Urgență Craiova,Limas Group S.R.L.,33124131,SUPPLIES,RO,RO411,14379.0,RON,2910.73
437564-2020,Spitalul Clinic Județean de Urgență Craiova,Limas Group S.R.L.,33124131,SUPPLIES,RO,RO411,8524.0,RON,1725.51
437564-2020,Spitalul Clinic Județean de Urgență Craiova,Limas Group S.R.L.,33124131,SUPPLIES,RO,RO411,13305.0,RON,2693.32
437564-2020,Spitalul Clinic Județean de Urgență Craiova,Limas Group S.R.L.,33124131,SUPPLIES,RO,RO411,89527.92,RON,18123.06
437564-2020,Spitalul Clinic Județean de Urgență Craiova,Medico International,33124131,SUPPLIES,RO,RO411,77348.0,RON,15657.49
437583-2020,Dirección General — Osakidetza,Takeda Farmacéutica España S. A.,33600000,SUPPLIES,ES,ES21,12900010.0,EUR,12900010.0
437570-2020,Nemocnice Na Homolce,Philips Česká republika s.r.o.,33111720,SUPPLIES,CZ,CZ010,25800000.0,CZK,1021782.18
439003-2020,Trekantområdets Brandvæsen,Falck Danmark A/S,75000000,SERVICES,DK,DK03,200000000.0,DKK,26809651.47
439631-2020,Maanteeamet,Roadplan OÜ,71320000,SERVICES,EE,EE,356166.8,EUR,356166.8
439674-2020,Rahandusministeeriumi Infotehnoloogiakeskus,Aktsiaselts Helmes,72262000,SERVICES,EE,EE,3333333.0,EUR,3333333.0
439171-2020,Zentrale Vergabestelle im Bayerischen Landesamt für Steuern,DEKRA Akademie GmbH,80420000,SERVICES,DE,DE212,0.01,EUR,0.01
437785-2020,Uniwersytet Jana Kochanowskiego w Kielcach,Simedu Sp. z o.o.,34152000,SUPPLIES,PL,PL721,70180.11,PLN,15157.69
437785-2020,Uniwersytet Jana Kochanowskiego w Kielcach,Firma Wielobranżowa Fantom Andrzej Miętkiewicz,34152000,SUPPLIES,PL,PL721,16597.62,PLN,3584.8
437785-2020,Uniwersytet Jana Kochanowskiego w Kielcach,Simedu Sp. z o.o.,34152000,SUPPLIES,PL,PL721,13523.85,PLN,2920.92
437785-2020,Uniwersytet Jana Kochanowskiego w Kielcach,Firma Wielobranżowa Fantom Andrzej Miętkiewicz,34152000,SUPPLIES,PL,PL721,29139.93,PLN,6293.72
437785-2020,Uniwersytet Jana Kochanowskiego w Kielcach,Laerdal Medical Poland Sp. z o.o.,34152000,SUPPLIES,PL,PL721,88931.95,PLN,19207.76
439465-2020,Regia Națională a Pădurilor – Romsilva R.A.,S.C. Marry Tisa S.R.L.,77211100,SERVICES,RO,RO321,20700.0,RON,4190.28
439556-2020,Centrale unica di committenza Sele — Picentini,Creset SpA,79940000,SERVICES,IT,ITF35,368475.81,EUR,368475.81
439757-2020,Waterschap Vechtstromen,Appèl bv,55520000,SERVICES,NL,NL,1.0,EUR,1.0
437347-2020,Södersjukhuset Aktiebolag,Victus Medical Group AB,33128000,SUPPLIES,SE,SE11,499995.0,SEK,48732.46
437783-2020,Stadt Innsbruck Magistratsabteilung III Planung Baurecht und technische Infrastrukturverwaltung,Magirus Lohr GmbH,44481000,SUPPLIES,AT,AT,749026.0,EUR,749026.0
437621-2020,Viešoji įstaiga Respublikinė Šiaulių ligoninė,„Siemens Healthcare Oy“ Lietuvos filialas,33190000,SUPPLIES,LT,LT,3900.0,EUR,3900.0
437962-2020,Hlavní město Praha,Z+M Partner spol. s.r.o.,30125110,SUPPLIES,CZ,CZ010,129603.0,CZK,5132.79
437518-2020,Forsvarsministeriets Ejendomsstyrelse,Elgiganten A/S,39700000,SUPPLIES,DK,DK,12000000.0,DKK,1608579.09
440768-2020,The Common Services Agency (more commonly known as NHS National Services Scotland) (‘NSS’),Mast Group Ltd,33140000,SUPPLIES,UK,UKM,4200000.0,GBP,4941176.47
439025-2020,Asoc. MedCities Y/O MedCites,URAM INTL,71356100,SERVICES,ES,ES511,37685.95,EUR,37685.95
439025-2020,Asoc. MedCities Y/O MedCites,URAM INTL,71356100,SERVICES,ES,ES511,37685.95,EUR,37685.95
439025-2020,Asoc. MedCities Y/O MedCites,URAM INTL,71356100,SERVICES,ES,ES511,47107.44,EUR,47107.44
439519-2020,SWH Verwaltungs- und Betriebs-GmbH Hildesheim,Wisag Gebäudereinigung Nord GmbH & Co. KG,90911200,SERVICES,DE,DE925,266471.01,EUR,266471.01
439318-2020,Autoridad Portuaria de Marín y Ría de Pontevedra,R Cable y Telecable Telecomunicaciones S. A. U.,72500000,SERVICES,ES,ES114,385950.0,EUR,385950.0
439257-2020,Dirección General de Carreteras,Ingeniería de Trazados y Explanaciones S. L. U.,71311000,SERVICES,ES,ES300,177905.4,EUR,177905.4
440865-2020,Bank of England,Accenture (UK) Ltd,72000000,SERVICES,UK,UK,81389429.0,GBP,95752269.41
440874-2020,Cardiff City Council,Pineshield Health and Social Care Services,85312000,SERVICES,UK,UKG13,18.0,GBP,21.18
439223-2020,Centro Hospitalar Universitário Lisboa Norte E. P. E.,Ressonância Magnética — Sociedade de Diagnóstico e Investigação S. A.,50800000,SERVICES,PT,PT,99361.0,EUR,99361.0
439292-2020,Dirección General de Carreteras,Audeca S. L. U.,50230000,SERVICES,ES,ES300,4088418.45,EUR,4088418.45
437522-2020,Paul-Ehrlich-Institut,Leica Biosystems Vertrieb GmbH,38510000,SUPPLIES,DE,DE71C,539235.85,EUR,539235.85
437522-2020,Paul-Ehrlich-Institut,Leica Biosystems Vertrieb GmbH,38510000,SUPPLIES,DE,DE71C,191826.05,EUR,191826.05
439345-2020,Grand port maritime de la Guadeloupe,SAS Karukera assainissement,90910000,SERVICES,FR,FRY10,200000.0,EUR,200000.0
439075-2020,Comune di Forlì,CAD Società Cooperativa sociale ONLUS,79416100,SERVICES,IT,ITH58,1770458.9,EUR,1770458.9
439751-2020,Gemeente Schagen,RPS advies- en ingenieursbureau bv,77211500,SERVICES,NL,NL,38071.5,EUR,38071.5
437800-2020,Vorarlberger Krankenhaus-Betriebsgesellschaft mit beschränkter Haftung,Alto Products Im- und Export GmbH,18143000,SUPPLIES,AT,AT34,297000.0,EUR,297000.0
437800-2020,Vorarlberger Krankenhaus-Betriebsgesellschaft mit beschränkter Haftung,Dahlhausen Gesellschaft m.b.H.,18143000,SUPPLIES,AT,AT34,198000.0,EUR,198000.0
437800-2020,Vorarlberger Krankenhaus-Betriebsgesellschaft mit beschränkter Haftung,Dahlhausen Gesellschaft m.b.H.,18143000,SUPPLIES,AT,AT34,99000.0,EUR,99000.0
439273-2020,BWI GmbH,Hays Professional Solutions GmbH,79620000,SERVICES,DE,DE30,0.01,EUR,0.01
439299-2020,Υπουργείο Υποδομών και Μεταφορών - Υπηρεσία Πολιτικής Αεροπορίας,SL Ελλάς Ι.Κ.Ε.,90910000,SERVICES,GR,EL,18488.52,EUR,18488.52
440905-2020,London Borough of Merton,SNA Transport Ltd,60000000,SERVICES,UK,UKG13,2568.57,GBP,3021.85
437349-2020,СЦДП ДП ТП „ДЛС Росица“,„Карина Ф“ ООД,34300000,SUPPLIES,BG,BG322,11347.0,BGN,5789.29
439624-2020,GIP Recia,Adista,64200000,SERVICES,FR,FRB,9016034.72,EUR,9016034.72
439624-2020,GIP Recia,SFR SA,64200000,SERVICES,FR,FRB,185736.0,EUR,185736.0
439624-2020,GIP Recia,Bouygues Telecom,64200000,SERVICES,FR,FRB,385828.8,EUR,385828.8
439624-2020,GIP Recia,SFR SA,64200000,SERVICES,FR,FRB,54613.8,EUR,54613.8
439360-2020,Gmina Lubień,Zakład Utylizacji Odpadów Sp. z o.o.,90500000,SERVICES,PL,PL214,1407607.2,EUR,1407607.2
440637-2020,Statens Vegvesen,Standards Digital AS,48312000,SUPPLIES,NO,NO,1000000.0,NOK,98328.42
437685-2020,Narodna in univerzitetna knjižnica,Our space Appliances družba za informacijski inženiring d.o.o.,48820000,SUPPLIES,SI,SI,371700.0,EUR,371700.0
436321-2020,Citallios,ESPB,45214200,WORKS,FR,FR103,2366732.08,EUR,2366732.08
436321-2020,Citallios,Cuiller et frères mandataire,45214200,WORKS,FR,FR103,5500187.0,EUR,5500187.0
436321-2020,Citallios,Société nouvelle Normen mandataire,45214200,WORKS,FR,FR103,1756272.25,EUR,1756272.25
436321-2020,Citallios,SARL Viseu peinture,45214200,WORKS,FR,FR103,389400.69,EUR,389400.69
436321-2020,Citallios,Eiffage énergie IDF,45214200,WORKS,FR,FR103,691433.16,EUR,691433.16
436321-2020,Citallios,Ducre,45214200,WORKS,FR,FR103,1518099.51,EUR,1518099.51
436321-2020,Citallios,Medinox,45214200,WORKS,FR,FR103,366324.32,EUR,366324.32
436321-2020,Citallios,Axam TP,45214200,WORKS,FR,FR103,1190480.02,EUR,1190480.02
436387-2020,Dyrekcja Rozbudowy Miasta Gdańska działająca w imieniu Gminy Miasta Gdańska oraz Gdańskiej Infrastruktury Wodociągowo-Kanalizacyjnej Sp. z o.o.,„WPRD Gravel” Sp. z o.o.,45000000,WORKS,PL,PL634,2085574.54,EUR,2085574.54
437818-2020,Servicio Madrileño de Salud — Hospital Universitario 12 de Octubre,Teleflex Medical España S. A. U.,33141200,SUPPLIES,ES,ES300,2100.0,EUR,2100.0
437818-2020,Servicio Madrileño de Salud — Hospital Universitario 12 de Octubre,Intersurgical España S. L.,33141200,SUPPLIES,ES,ES300,4050.0,EUR,4050.0
437818-2020,Servicio Madrileño de Salud — Hospital Universitario 12 de Octubre,Abbott Medical España S. A.,33141200,SUPPLIES,ES,ES300,119145.0,EUR,119145.0
439153-2020,Guarda Nacional Republicana — Direcção de Recursos Logísticos — Divisão de Aquisições,Clube Viajar — Viagens e Turismo S. A.,60410000,SERVICES,PT,PT,516758.58,EUR,516758.58
439551-2020,Regionalna Dyrekcja Ochrony Środowisk w Poznaniu,Ekspertyzy Przyrodnicze Magdalena Bartoszewicz,90712400,SERVICES,PL,PL415,10700.0,PLN,2311.02
439551-2020,Regionalna Dyrekcja Ochrony Środowisk w Poznaniu,Ekspertyzy Przyrodnicze Magdalena Bartoszewicz,90712400,SERVICES,PL,PL415,7700.0,PLN,1663.07
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,75377.0,RON,15258.5
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,21715.0,RON,4395.75
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,31355.0,RON,6347.17
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,164589.0,RON,33317.61
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,111181.0,RON,22506.28
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,18154.0,RON,3674.9
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,110780.0,RON,22425.1
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,3580.0,RON,724.7
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,27245.0,RON,5515.18
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,1670.0,RON,338.06
437638-2020,Spitalul Clinic Județean de Urgență Oradea,DG Diagnostics S.R.L.,33694000,SUPPLIES,RO,RO111,1670.0,RON,338.06
436487-2020,Département de la Gironde,Signature SAS,45233221,WORKS,FR,FRI12,1.0,EUR,1.0
436487-2020,Département de la Gironde,Aximum,45233221,WORKS,FR,FRI12,1.0,EUR,1.0
436487-2020,Département de la Gironde,Soltechnic,45233221,WORKS,FR,FRI12,1.0,EUR,1.0
436487-2020,Département de la Gironde,Signature SAS,45233221,WORKS,FR,FRI12,1.0,EUR,1.0
436487-2020,Département de la Gironde,Signature SAS,45233221,WORKS,FR,FRI12,1.0,EUR,1.0
436487-2020,Département de la Gironde,Soltechnic,45233221,WORKS,FR,FRI12,1.0,EUR,1.0
437910-2020,Grad Karlovac,Međimurje-Plin d.o.o. Čakovec,9123000,SUPPLIES,HR,HR,959291.61,HRK,127395.96
439182-2020,Instytut Meteorologii i Gospodarki Wodnej Państwowy Instytut Badawczy,Lux Med Sp. z o.o.,85120000,SERVICES,PL,PL,2592640.0,PLN,559965.44
437457-2020,AOK Bayern – Die Gesundheitskasse,Swedish Orphan Biovitrum GmbH,33600000,SUPPLIES,DE,DE2,1.0,EUR,1.0
439496-2020,Landkreis Osterholz,Dieter Meyer Consulting GmbH,79400000,SERVICES,DE,DE936,840262.5,EUR,840262.5
438995-2020,Pohjois-Karjalan hankintatoimi,Tohmajärven Taksi Oy,60100000,SERVICES,FI,FI1D3,52100.0,EUR,52100.0
438995-2020,Pohjois-Karjalan hankintatoimi,Taksi Multanen Oy,60100000,SERVICES,FI,FI1D3,52100.0,EUR,52100.0
438995-2020,Pohjois-Karjalan hankintatoimi,Taksi Multanen Oy,60100000,SERVICES,FI,FI1D3,52100.0,EUR,52100.0
439554-2020,Arbeitsmarktservice Wien,Best Institut für berufsbezogene Weiterbildung und Personaltraining GmbH,80400000,SERVICES,AT,AT13,2633577.96,EUR,2633577.96
437816-2020,Universität Bayreuth,Xenocs,38580000,SUPPLIES,DE,DE242,402440.0,EUR,402440.0
439291-2020,Dirección General de Carreteras,Ferroser Infraestructuras S. A.,50230000,SERVICES,ES,ES300,9544407.38,EUR,9544407.38
436362-2020,SA Seine Habitat,Avenir Déconstruction,45110000,WORKS,FR,FRD22,4275000.0,EUR,4275000.0
437747-2020,Direcția Sanitară Veterinară și pentru Siguranța Alimentelor Ialomița,ANTISEL RO,42931100,SUPPLIES,RO,RO315,36160.0,RON,7319.84
437735-2020,Medicoteknik,Agilent Technologies Aps,38000000,SUPPLIES,DK,DK031,2174749.0,DKK,291521.31
439320-2020,Agence nationale cohésion territoires,Teriteo,79311000,SERVICES,FR,FR,277775.0,EUR,277775.0
436529-2020,kbo-Kinderzentrum München gemeinnützige GmbH,IHR Tischler GmbH & Co. KG,45443000,WORKS,DE,DE21H,1053488.89,EUR,1053488.89
437691-2020,Compania Națională „Imprimeria Națională” S.A.,Agressione Group,30197630,SUPPLIES,RO,RO321,112411.08,RON,22755.28
436361-2020,Amt für Bau und Immobilien,Anex Bauservice UG,45410000,WORKS,DE,DE712,0.01,EUR,0.01
436530-2020,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e. V.,Intega Innovative Technologie für Gase und Anlagenbau GmbH,45333000,WORKS,DE,DE212,105292.89,EUR,105292.89
436474-2020,Stadt Nürnberg – Hochbauamt,BCL Building Construction Logistics GmbH,45113000,WORKS,DE,DE254,155351.19,EUR,155351.19
437690-2020,BEP Environnement,Sphere Belgium,19640000,SUPPLIES,BE,BE35,438262.5,EUR,438262.5
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,„Перфект Медика“ ООД,50400000,SERVICES,BG,BG425,2900.0,BGN,1479.59
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,Медиклим ЕООД,50400000,SERVICES,BG,BG425,10800.0,BGN,5510.2
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,Хроно ООД,50400000,SERVICES,BG,BG425,12470.0,BGN,6362.24
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,Биомедика България ЕООД,50400000,SERVICES,BG,BG425,2700.0,BGN,1377.55
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,АПР ООД,50400000,SERVICES,BG,BG425,2160.0,BGN,1102.04
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,Дрегер Медикал България ЕООД,50400000,SERVICES,BG,BG425,22134.25,BGN,11292.98
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,МАЙКОМ ЕООД,50400000,SERVICES,BG,BG425,79097.5,BGN,40355.87
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,АКВАХИМ 2020 ЕООД,50400000,SERVICES,BG,BG425,3600.0,BGN,1836.73
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,ИНФОМЕД ЕООД,50400000,SERVICES,BG,BG425,34800.0,BGN,17755.1
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,ЕЛПАК ЛИЗИНГ ЕООД,50400000,SERVICES,BG,BG425,60609.0,BGN,30922.96
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,Медикъл Имидж ООД,50400000,SERVICES,BG,BG425,24447.0,BGN,12472.96
439249-2020,„МБАЛ „Д-р Атанас Дафовски“ АД,ЕЛТА 90М ООД,50400000,SERVICES,BG,BG425,3975.0,BGN,2028.06
438999-2020,Region Gävleborg,Språkservice Sverige AB,79540000,SERVICES,SE,SE313,8000000.0,SEK,779727.1
439558-2020,ACA SpA in house providing,A & G Riscossioni SpA,65500000,SERVICES,IT,ITF1,1062500.0,EUR,1062500.0
437469-2020,CoTraL SpA,Alfredo Grassi SpA,18130000,SUPPLIES,IT,ITI43,7074857.46,EUR,7074857.46
439178-2020,SUA Stazione unica appaltante dei Comuni del Polesine — Provincia di Rovigo,Elettrocostruzioni Rovigo srl,79993100,SERVICES,IT,ITH37,3711903.7,EUR,3711903.7
439615-2020,"MRMP-L/S — direction générale material resources — division marchés publics — section ""land systems"" — sous-section ""services""",Conseil d'État,50110000,SERVICES,BE,BE1,192644.63,EUR,192644.63
440866-2020,The Common Services Agency (more commonly known as NHS National Services Scotland) (‘NSS’),Capgemini UK plc,72000000,SERVICES,UK,UKM,107920.0,GBP,126964.71
440866-2020,The Common Services Agency (more commonly known as NHS National Services Scotland) (‘NSS’),Eden Scott,72000000,SERVICES,UK,UKM,273970.0,GBP,322317.65
436311-2020,Région Centre Val de Loire,Cegelec Orléans Tertiaire,45311000,WORKS,FR,FRB,874204.03,EUR,874204.03
437935-2020,3 Regionalna Baza Logistyczna,Spółdzielnia Inwalidów ELREMET,35113400,SUPPLIES,PL,PL213,3090000.0,PLN,667386.61
439754-2020,Avans Hogeschool te Tilburg,TWST,80500000,SERVICES,NL,NL,1.0,EUR,1.0
439754-2020,Avans Hogeschool te Tilburg,&Samhoud Nederland bv,80500000,SERVICES,NL,NL,1.0,EUR,1.0
440887-2020,London Borough of Waltham Forest,Supreme Home care,85312000,SERVICES,UK,UKG13,16.14,GBP,18.99
440878-2020,London Borough of Haringey — Passenger Transport Services,Airport Transfer Cars Ltd,60170000,SERVICES,UK,UKG13,14.29,GBP,16.81
439309-2020,Junta de Gobierno del Ayuntamiento de Meis,Claro Sol Cleaning S. L. U.,90910000,SERVICES,ES,ES114,88066.62,EUR,88066.62
436317-2020,Varsinais-Suomen Asumisoikeus Oy,NCC Suomi Oy,45000000,WORKS,FI,FI1C1,8178000.0,EUR,8178000.0
440672-2020,Sykehusinnkjøp HF,Hb Kuldetjeneste AS,50730000,SERVICES,NO,NO031,3000000.0,NOK,294985.25
436418-2020,Община Пловдив,„Драгиев и Ко“ ООД,45000000,WORKS,BG,BG421,9581000.0,BGN,4888265.31
436363-2020,Oraș Pantelimon (Primăria Orașului Pantelimon),Casiluc Agrofarm S.R.L.,45233142,WORKS,RO,RO322,26385497.65,RON,5341193.86
436363-2020,Oraș Pantelimon (Primăria Orașului Pantelimon),Casiluc Agrofarm S.R.L.,45233142,WORKS,RO,RO322,86195.42,RON,17448.47
436363-2020,Oraș Pantelimon (Primăria Orașului Pantelimon),Casiluc Agrofarm S.R.L.,45233142,WORKS,RO,RO322,75951.7,RON,15374.84
436363-2020,Oraș Pantelimon (Primăria Orașului Pantelimon),Casiluc Agrofarm S.R.L.,45233142,WORKS,RO,RO322,1650860.0,RON,334182.19
436363-2020,Oraș Pantelimon (Primăria Orașului Pantelimon),Restra Construct,45233142,WORKS,RO,RO322,5546197.86,RON,1122712.12
436363-2020,Oraș Pantelimon (Primăria Orașului Pantelimon),Casiluc Agrofarm S.R.L.,45233142,WORKS,RO,RO322,1343707.81,RON,272005.63
436363-2020,Oraș Pantelimon (Primăria Orașului Pantelimon),Casiluc Agrofarm S.R.L.,45233142,WORKS,RO,RO322,26385497.65,RON,5341193.86
439667-2020,Direção-Geral da Administração da Justiça,Rioboco — Serviços Gerais Engenharia e Manutenção S. A.,50700000,SERVICES,PT,PT,159984.0,EUR,159984.0
437951-2020,Regionalny Szpital w Kołobrzegu,Eprus Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,39180000,SUPPLIES,PL,PL42,1383.0,PLN,298.7
437951-2020,Regionalny Szpital w Kołobrzegu,Eprus Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,39180000,SUPPLIES,PL,PL42,8921.0,PLN,1926.78
437951-2020,Regionalny Szpital w Kołobrzegu,Pol-Lab Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,39180000,SUPPLIES,PL,PL42,91520.0,PLN,19766.74
440911-2020,London Borough of Haringey — Passenger Transport Services,Network Cars (Tottenham) Ltd,60170000,SERVICES,UK,UKG13,4.57,GBP,5.38
436556-2020,Gemeente Amsterdam Ingenieursbureau,Slokker Bouwgroep bv vestiging Almere,45000000,WORKS,NL,NL,3690000.0,EUR,3690000.0
436430-2020,Politechnika Gdańska Dział Zamówień Publicznych,PBE Elbud Gdańsk S.A.,45262700,WORKS,PL,PL,12867840.0,PLN,2779231.1
437447-2020,Dél-Budai Tankerületi Központ,NKM Energia Zrt.,9123000,SUPPLIES,HU,HU110,536761534.0,HUF,1459860.57
439597-2020,Conseil départemental de la Côte-d'Or,BLG Toul,79823000,SERVICES,FR,FRC11,216781.39,EUR,216781.39
439402-2020,Gynybos resursų agentūra prie Krašto apsaugos ministerijos,ADB „Gjensidige“,66510000,SERVICES,LT,LT,163176.84,EUR,163176.84
439402-2020,Gynybos resursų agentūra prie Krašto apsaugos ministerijos,ADB „Gjensidige“,66510000,SERVICES,LT,LT,87722.0,EUR,87722.0
437359-2020,Turto valdymo ir ūkio departamentas prie Lietuvos Respublikos vidaus reikalų ministerijos,UAB „Komsetas“,30200000,SUPPLIES,LT,LT,117750.0,EUR,117750.0
440841-2020,Cardiff City Council,Celtic Community Services Ltd,85312000,SERVICES,UK,UKG13,19.5,GBP,22.94
439423-2020,2η Υ.ΠΕ. Πειραιώς και Αιγαίου,Eco Prime Solutions Ε.Π.Ε.,90524400,SERVICES,GR,EL,128300.0,EUR,128300.0
439284-2020,Consejero Delegado de Ingeniería de Sistemas para la Defensa de España S. A. S. M. E. y M. P.,Benito S Domínguez BSD S. L.,79223000,SERVICES,ES,ES300,180000.0,EUR,180000.0
439695-2020,Česká republika - Úřad práce ČR,Autoškola Vysočina s.r.o.,80000000,SERVICES,CZ,CZ01,1890000.0,CZK,74851.49
439695-2020,Česká republika - Úřad práce ČR,Everesta s.r.o.,80000000,SERVICES,CZ,CZ01,6660000.0,CZK,263762.38
439695-2020,Česká republika - Úřad práce ČR,Peoplesource v.o.s.,80000000,SERVICES,CZ,CZ01,480000.0,CZK,19009.9
437965-2020,Klinički bolnički centar Zagreb,EndoPro Implants d.o.o.,33141770,SUPPLIES,HR,HR041,158000.0,HRK,20982.74
437965-2020,Klinički bolnički centar Zagreb,Medika d.d.,33141770,SUPPLIES,HR,HR041,473784.0,HRK,62919.52
437965-2020,Klinički bolnički centar Zagreb,Instrumentaria d.d.,33141770,SUPPLIES,HR,HR041,84500.0,HRK,11221.78
437965-2020,Klinički bolnički centar Zagreb,EndoPro Implants d.o.o.,33141770,SUPPLIES,HR,HR041,25120.0,HRK,3335.99
437965-2020,Klinički bolnički centar Zagreb,Medika d.d.,33141770,SUPPLIES,HR,HR041,203087.14,HRK,26970.4
437965-2020,Klinički bolnički centar Zagreb,Instrumentaria d.d.,33141770,SUPPLIES,HR,HR041,42000.0,HRK,5577.69
437965-2020,Klinički bolnički centar Zagreb,Pharmamed-Mado d.o.o.,33141770,SUPPLIES,HR,HR041,382841.4,HRK,50842.15
437965-2020,Klinički bolnički centar Zagreb,Pharmamed-Mado d.o.o.,33141770,SUPPLIES,HR,HR041,513710.27,HRK,68221.82
437965-2020,Klinički bolnički centar Zagreb,Medika d.d.,33141770,SUPPLIES,HR,HR041,29908.86,HRK,3971.96
437965-2020,Klinički bolnički centar Zagreb,LIMA - OI d.o.o.,33141770,SUPPLIES,HR,HR041,55621.0,HRK,7386.59
439714-2020,Lasy Państwowe Nadleśnictwo Grotniki,Zakład Usług Leśnych Stefan Degórski,77231000,SERVICES,PL,PL71,261952.08,PLN,56577.12
439675-2020,Grand-Orly Seine Bièvre,Sepur,90511300,SERVICES,FR,FR107,262800.0,EUR,262800.0
439517-2020,Sąd Okręgowy w Gdańsku,EKO Komes Sp. z o.o.,90900000,SERVICES,PL,PL634,579384.24,PLN,125136.98
439517-2020,Sąd Okręgowy w Gdańsku,Jantar 2 Sp. z o.o. (lider),90900000,SERVICES,PL,PL634,142440.0,PLN,30764.58
